date of birth;age;sex;account;id;issued;active;payroll;segment
04.11.1985;31;Male;ABB individuals;01-0102-F-5339855;0;0;0;Workers
19.04.1982;34;Male;ABB individuals;01-0102-F-5334496;0;0;0;Workers
26.12.1982;34;Female;ABB individuals;01-0165-F-5326776;0;0;0;Workers
13.09.1951;65;Male;ABB individuals;01-0165-F-5320566;1;0;0;Retired
11.08.1962;54;Male;ABB individuals;01-0102-F-5328991;1;0;0;Workers
28.10.1986;30;Male;ABB individuals;01-0102-F-5327564;0;0;0;Workers
09.03.1982;34;Male;ABB individuals;01-0102-F-5333788;0;0;0;Workers
15.09.1947;69;Female;ABB individuals;01-0102-F-5320116;0;0;0;Retired
30.04.1951;65;Female;ABB individuals;01-0102-F-5320141;0;0;0;Retired
04.12.1982;34;Male;ABB individuals;01-0102-F-5345032;0;0;0;Workers
21.12.1966;50;Male;ABB individuals;01-0102-F-5343844;0;0;0;Workers
15.10.1971;45;Female;ABB individuals;01-0165-F-5345466;0;0;0;Workers
15.10.1990;26;Male;ABB individuals;01-0102-F-5343888;1;0;0;Workers
15.11.1987;29;Male;ABB individuals;01-0165-F-5340228;1;1;0;Workers
25.01.1975;42;Female;ABB individuals;01-0165-F-5345645;0;0;0;Workers
12.01.1987;30;Male;ABB individuals;01-0165-F-5337254;0;0;0;Workers
27.07.1972;44;Male;ABB individuals;01-0165-F-5341390;0;0;0;Premium
04.03.1967;49;Male;ABB individuals;01-0102-F-5327848;0;0;0;Workers
19.03.1992;24;Female;ABB individuals;01-0102-F-5345633;0;0;0;Students
02.12.1977;39;Female;ABB individuals;01-0102-F-5343882;0;0;0;Workers
18.02.1983;34;Female;ABB individuals;01-0102-F-5337660;0;0;0;Workers
13.03.1994;22;Male;ABB individuals;01-0102-F-5333815;1;1;0;Students
03.09.1974;42;Female;ABB individuals;01-0102-F-5345907;0;0;0;Workers
06.11.1968;48;Male;ABB individuals;01-0102-F-5324047;0;0;0;Premium
19.07.1976;40;Female;ABB individuals;01-0165-F-5337182;0;0;0;Workers
16.05.1967;49;Female;ABB individuals;01-0102-F-5333667;1;0;0;Workers
09.09.1960;56;Male;ABB individuals;01-0102-F-5336371;0;0;0;Workers
24.12.1982;34;Female;ABB individuals;01-0165-F-5342606;0;0;0;Workers
22.05.1945;71;Female;ABB individuals;01-0102-F-5322112;0;0;1;Retired
16.06.1983;33;Male;ABB individuals;01-0165-F-5337621;0;0;0;Workers
16.02.1990;27;Female;ABB individuals;01-0165-F-5326764;0;0;0;Workers
20.05.1944;72;Female;ABB individuals;01-0102-F-5320867;1;0;0;Retired
01.05.1984;32;Female;ABB individuals;01-0165-F-5324493;0;0;0;Workers
01.12.1941;75;Female;ABB individuals;01-0165-F-5321234;1;0;0;Retired
10.10.1947;69;Male;ABB individuals;01-0102-F-5320043;1;0;0;Retired
22.02.1948;69;Female;ABB individuals;01-0102-F-5323470;0;0;0;Retired
22.07.1939;77;Male;ABB individuals;01-0165-F-5334729;0;0;0;Retired
19.04.1950;66;Female;ABB individuals;01-0102-F-5339531;1;0;0;Retired
29.05.1954;62;Male;ABB individuals;01-0102-F-5336332;0;0;0;Retired
08.07.1948;68;Female;ABB individuals;01-0165-F-5320163;0;0;0;Retired
24.07.1982;34;Female;ABB individuals;01-0102-F-5321886;0;0;1;Workers
20.09.1946;70;Female;ABB individuals;01-0102-F-5323563;0;0;0;Retired
10.05.1987;29;Female;ABB individuals;01-0102-F-5330969;0;0;0;Workers
17.07.1937;79;Female;ABB individuals;01-0165-F-5327404;0;0;0;Retired
21.01.1958;59;Male;ABB individuals;01-0102-F-5342025;1;0;0;Workers
14.02.1960;57;Male;ABB individuals;01-0102-F-5326796;1;0;0;Workers
15.05.1975;41;Male;ABB individuals;01-0102-F-5320724;1;0;0;Workers
21.08.1985;31;Female;ABB individuals;01-0102-F-5330852;0;0;0;Workers
20.05.1940;76;Female;ABB individuals;01-0102-F-5321193;0;0;0;Retired
02.08.1995;21;Male;ABB individuals;01-0102-F-5347858;0;0;0;Students
05.09.1996;20;Female;ABB individuals;01-0102-F-5330049;0;0;0;Students
23.08.1988;28;Female;ABB individuals;01-0102-F-5341953;0;0;0;Workers
16.10.1971;45;Female;ABB individuals;01-0165-F-5330914;0;0;0;Workers
29.07.1933;83;Female;ABB individuals;01-0165-F-5347099;0;0;0;Retired
23.11.1989;27;Female;ABB individuals;01-0165-F-5331004;0;0;0;Workers
16.03.1990;26;Female;ABB individuals;01-0165-F-5346396;0;0;0;Workers
19.11.1962;54;Male;ABB individuals;01-0102-F-5345717;0;0;0;Workers
31.08.1984;32;Male;ABB individuals;01-0165-F-5336733;1;0;0;Workers
29.08.1976;40;Male;ABB individuals;01-0102-F-5323864;0;0;0;Workers
28.08.1940;76;Male;ABB individuals;01-0102-F-5329676;1;0;0;Retired
03.04.1978;38;Female;ABB individuals;01-0102-F-5340349;0;0;0;Workers
26.12.1951;65;Female;ABB individuals;01-0102-F-5321985;0;0;0;Retired
17.10.1955;61;Male;ABB individuals;01-0165-F-5324309;0;0;0;Retired
02.05.1950;66;Male;ABB individuals;01-0102-F-5346353;0;0;0;Retired
14.07.1987;29;Female;ABB individuals;01-0102-F-5337503;0;0;0;Workers
08.06.1978;38;Female;ABB individuals;01-0102-F-5342599;0;0;0;Workers
23.03.1960;56;Female;ABB individuals;01-0102-F-5324280;0;0;0;Retired
27.04.1954;62;Female;ABB individuals;01-0102-F-5324173;0;0;0;Retired
27.10.1960;56;Female;ABB individuals;01-0165-F-5331057;0;0;0;Retired
12.10.1955;61;Female;ABB individuals;01-0102-F-5322202;0;0;0;Retired
21.09.1945;71;Female;ABB individuals;01-0165-F-5330728;0;0;0;Retired
17.10.1959;57;Female;ABB individuals;01-0165-F-5322211;1;0;0;Retired
29.05.1945;71;Female;ABB individuals;01-0102-F-5322027;0;0;0;Retired
22.09.1941;75;Female;ABB individuals;01-0102-F-5331008;0;0;0;Retired
05.11.1991;25;Female;ABB individuals;01-0102-F-5340288;0;0;0;Workers
17.02.1982;35;Female;ABB individuals;01-0102-F-5322070;0;0;0;Workers
26.05.1987;29;Female;ABB individuals;01-0102-F-5326769;1;0;0;Workers
20.06.1943;73;Female;ABB individuals;01-0165-F-5347865;0;0;0;Retired
25.09.1991;25;Female;ABB individuals;01-0165-F-5326771;0;0;0;Workers
23.05.1975;41;Female;ABB individuals;01-0102-F-5321907;0;0;0;Workers
12.08.1933;83;Male;ABB individuals;01-0165-F-5347866;0;0;0;Retired
01.03.1990;27;Female;ABB individuals;01-0165-F-5337560;0;0;0;Workers
01.05.1977;39;Female;ABB individuals;01-0102-F-5330604;0;0;0;Workers
11.04.1986;30;Female;ABB individuals;01-0102-F-5344357;0;0;0;Workers
08.07.1982;34;Male;ABB individuals;01-0102-F-5320814;0;0;0;Workers
24.12.1980;36;Female;ABB individuals;01-0165-F-5337524;0;0;0;Workers
29.06.1989;27;Female;ABB individuals;01-0102-F-5322252;0;0;0;Workers
10.03.1984;32;Female;ABB individuals;01-0165-F-5331015;0;0;0;Workers
15.06.1980;36;Female;ABB individuals;01-0165-F-5322251;0;0;0;Workers
05.12.1978;38;Male;ABB individuals;01-0102-F-5336975;0;0;0;Workers
05.05.1988;28;Male;ABB individuals;01-0165-F-5336803;0;0;0;Workers
15.03.1976;40;Female;ABB individuals;01-0102-F-5330565;0;0;0;Workers
13.12.1983;33;Female;ABB individuals;01-0102-F-5346231;0;0;0;Workers
23.07.1954;62;Male;ABB individuals;01-0102-F-5319888;1;0;0;Retired
06.05.1991;25;Female;ABB individuals;01-0102-F-5342615;0;0;0;Workers
20.04.1978;38;Female;ABB individuals;01-0102-F-5324494;0;0;0;Workers
24.03.1950;66;Female;ABB individuals;01-0102-F-5324486;1;0;0;Retired
12.05.1981;35;Male;ABB individuals;01-0102-F-5337070;0;0;0;Workers
22.01.1960;57;Female;ABB individuals;01-0102-F-5324497;0;0;0;Retired
20.03.1983;33;Female;ABB individuals;01-0102-F-5334995;1;0;0;Workers
10.10.1985;31;Female;ABB individuals;01-0102-F-5342621;0;0;0;Workers
04.08.1976;40;Male;ABB individuals;01-0102-F-5329334;1;1;0;Workers
20.03.1936;80;Female;ABB individuals;01-0165-F-5334996;0;0;0;Retired
12.04.1982;34;Male;ABB individuals;01-0165-F-5328054;0;0;0;Workers
21.10.1946;70;Female;ABB individuals;01-0102-F-5319924;0;0;0;Retired
18.04.1941;75;Female;ABB individuals;01-0102-F-5320164;0;0;0;Retired
04.10.1939;77;Female;ABB individuals;01-0102-F-5346222;0;0;0;Retired
08.09.1986;30;Male;ABB individuals;01-0102-F-5330198;1;0;0;Workers
29.01.1947;70;Female;ABB individuals;01-0102-F-5336696;0;0;0;Retired
19.03.1951;65;Female;ABB individuals;01-0102-F-5321792;0;0;0;Retired
03.11.1954;62;Female;ABB individuals;01-0102-F-5322092;1;0;0;Retired
08.05.1967;49;Male;ABB individuals;01-0165-F-5319937;0;0;0;Workers
12.09.1972;44;Male;ABB individuals;01-0102-F-5337407;0;0;0;Workers
19.11.1949;67;Male;ABB individuals;01-0102-F-5321951;0;0;0;Retired
13.01.1990;27;Female;ABB individuals;01-0165-F-5337655;0;0;0;Workers
25.07.1989;27;Female;ABB individuals;01-0102-F-5326786;0;0;0;Workers
05.08.1950;66;Female;ABB individuals;01-0102-F-5330783;0;0;0;Retired
14.06.1960;56;Female;ABB individuals;01-0165-F-5323744;0;0;0;Retired
11.06.1989;27;Male;ABB individuals;01-0102-F-5336820;0;0;0;Workers
12.09.1927;89;Female;ABB individuals;01-0102-F-5327877;0;0;0;Retired
30.05.1986;30;Male;ABB individuals;01-0165-F-5330199;0;0;0;Workers
09.12.1971;45;Male;ABB individuals;01-0165-F-5323708;0;0;0;Workers
15.01.1981;36;Male;ABB individuals;01-0165-F-5323762;0;0;0;Workers
29.01.1962;55;Female;ABB individuals;01-0102-F-5323677;1;1;0;Retired
25.07.1951;65;Female;ABB individuals;01-0102-F-5323680;0;0;0;Retired
02.07.1926;90;Female;ABB individuals;01-0102-F-5323719;0;0;0;Retired
20.04.1955;61;Male;ABB individuals;01-0165-F-5323728;0;0;0;Retired
28.10.1954;62;Female;ABB individuals;01-0102-F-5323329;0;0;0;Retired
02.09.1972;44;Female;ABB individuals;01-0102-F-5328132;0;0;0;Workers
27.12.1983;33;Male;ABB individuals;01-0102-F-5329641;0;0;0;Workers
11.08.1947;69;Female;ABB individuals;01-0165-F-5323099;0;0;0;Retired
12.07.1961;55;Male;ABB individuals;01-0165-F-5323602;0;0;0;Workers
23.04.1948;68;Female;ABB individuals;01-0102-F-5323614;1;0;0;Retired
17.04.1947;69;Male;ABB individuals;01-0102-F-5323187;0;0;0;Retired
04.10.1994;22;Male;ABB individuals;01-0165-F-5328418;0;0;0;Students
29.11.1952;64;Male;ABB individuals;01-0165-F-5323237;0;0;0;Retired
13.11.1975;41;Female;ABB individuals;01-0102-F-5323349;0;0;0;Workers
08.07.1940;76;Male;ABB individuals;01-0165-F-5322863;0;0;0;Retired
13.06.1948;68;Female;ABB individuals;01-0102-F-5323390;0;0;0;Retired
19.01.1967;50;Female;ABB individuals;01-0102-F-5327605;0;0;0;Workers
19.07.1977;39;Female;ABB individuals;01-0102-F-5329971;0;0;0;Workers
28.08.1979;37;Female;ABB individuals;01-0102-F-5330004;0;0;0;Workers
04.04.1940;76;Female;ABB individuals;01-0102-F-5322987;1;0;0;Retired
20.10.1987;29;Male;ABB individuals;01-0102-F-5327757;0;0;0;Workers
07.10.1986;30;Female;ABB individuals;01-0102-F-5327764;0;0;0;Workers
05.05.1989;27;Male;ABB individuals;01-0102-F-5323077;0;0;0;Workers
07.02.1936;81;Female;ABB individuals;01-0102-F-5323678;0;0;0;Retired
24.10.1946;70;Female;ABB individuals;01-0165-F-5323832;0;0;0;Retired
02.07.1962;54;Male;ABB individuals;01-0102-F-5326637;0;0;0;Workers
29.06.1949;67;Female;ABB individuals;01-0165-F-5319544;0;0;0;Retired
28.01.1960;57;Female;ABB individuals;01-0165-F-5320651;0;0;0;Retired
08.07.1953;63;Female;ABB individuals;01-0165-F-5319545;0;0;0;Retired
05.12.1952;64;Male;ABB individuals;01-0102-F-5319675;1;0;0;Retired
03.03.1977;40;Female;ABB individuals;01-0102-F-5319723;0;0;0;Workers
05.01.1949;68;Male;ABB individuals;01-0102-F-5321522;0;0;0;Retired
19.01.1946;71;Female;ABB individuals;01-0102-F-5327164;0;0;1;Retired
13.05.1934;82;Female;ABB individuals;01-0165-F-5319584;0;0;0;Retired
16.03.1986;30;Female;ABB individuals;01-0102-F-5329039;0;0;0;Workers
07.10.1937;79;Female;ABB individuals;01-0102-F-5321360;0;0;0;Retired
21.05.1957;59;Male;ABB individuals;01-0165-F-5321683;0;0;0;Workers
04.03.1964;52;Female;ABB individuals;01-0102-F-5321378;1;0;0;Workers
04.02.1950;67;Female;ABB individuals;01-0102-F-5319784;0;0;0;Retired
15.05.1938;78;Female;ABB individuals;01-0165-F-5319811;0;0;0;Retired
08.09.1952;64;Female;ABB individuals;01-0102-F-5319426;0;0;0;Retired
17.08.1934;82;Female;ABB individuals;01-0102-F-5321573;0;0;0;Retired
13.06.1951;65;Female;ABB individuals;01-0165-F-5319462;1;0;0;Retired
10.10.1948;68;Female;ABB individuals;01-0102-F-5319464;0;0;0;Retired
15.10.1936;80;Female;ABB individuals;01-0165-F-5319835;0;0;0;Retired
23.12.1956;60;Female;ABB individuals;01-0102-F-5321042;1;0;0;Retired
07.01.1941;76;Female;ABB individuals;01-0102-F-5319616;0;0;0;Retired
19.09.1938;78;Female;ABB individuals;01-0165-F-5327176;0;0;0;Retired
03.01.1995;22;Female;ABB individuals;01-0102-F-5326409;0;0;0;Students
04.03.1963;53;Female;ABB individuals;01-0102-F-5321151;0;0;0;Workers
03.10.1949;67;Female;ABB individuals;01-0102-F-5321200;1;0;0;Retired
13.10.1980;36;Male;ABB individuals;01-0102-F-5326655;0;0;0;Workers
31.01.1937;80;Female;ABB individuals;01-0102-F-5321678;0;0;0;Retired
16.11.1947;69;Female;ABB individuals;01-0102-F-5319653;1;0;0;Retired
16.08.1982;34;Male;ABB individuals;01-0102-F-5327544;0;0;0;Workers
20.12.1937;79;Male;ABB individuals;01-0102-F-5330404;1;0;0;Retired
14.03.1963;53;Male;ABB individuals;01-0102-F-5330422;0;0;0;Workers
27.11.1964;52;Male;ABB individuals;01-0102-F-5327637;0;0;0;Workers
02.03.1990;27;Male;ABB individuals;01-0102-F-5329997;0;0;0;Workers
28.05.1937;79;Male;ABB individuals;01-0102-F-5328322;0;0;0;Retired
15.10.1988;28;Female;ABB individuals;01-0102-F-5328359;0;0;0;Workers
27.01.1942;75;Female;ABB individuals;01-0102-F-5327397;0;0;0;Retired
26.04.1998;18;Female;ABB individuals;01-0102-F-5328979;0;0;0;Students
10.03.1981;35;Female;ABB individuals;01-0102-F-5330315;0;0;0;Workers
07.11.1933;83;Female;ABB individuals;01-0102-F-5329027;0;0;0;Retired
02.10.1938;78;Female;ABB individuals;01-0165-F-5329170;0;0;0;Retired
09.07.1939;77;Female;ABB individuals;01-0102-F-5327809;0;0;0;Retired
27.04.1951;65;Female;ABB individuals;01-0102-F-5329056;0;0;0;Retired
21.01.1986;31;Male;ABB individuals;01-0102-F-5329495;0;0;0;Workers
16.07.1957;59;Male;ABB individuals;01-0102-F-5329651;0;0;0;Workers
04.10.1981;35;Female;ABB individuals;01-0102-F-5327559;0;0;0;Workers
14.05.1982;34;Male;ABB individuals;01-0102-F-5329708;0;0;0;Workers
21.07.1985;31;Male;ABB individuals;01-0102-F-5329351;1;1;0;Workers
27.01.1992;25;Male;ABB individuals;01-0102-F-5328150;0;0;0;Workers
10.08.1993;23;Female;ABB individuals;01-0102-F-5329459;0;0;0;Students
09.09.1977;39;Female;ABB individuals;01-0102-F-5330062;0;0;0;Workers
05.08.1985;31;Male;ABB individuals;01-0102-F-5328397;0;0;0;Workers
17.06.1989;27;Female;ABB individuals;01-0102-F-5328002;0;0;0;Workers
06.10.1982;34;Female;ABB individuals;01-0102-F-5328041;0;0;0;Workers
25.08.1935;81;Female;ABB individuals;01-0102-F-5328637;0;0;0;Retired
14.04.1997;19;Male;ABB individuals;01-0102-F-5333755;0;0;0;Students
28.05.1928;88;Female;ABB individuals;01-0165-F-5333826;0;0;0;Retired
03.08.1938;78;Female;ABB individuals;01-0165-F-5333829;0;0;0;Retired
30.11.1966;50;Male;ABB individuals;01-0102-F-5334426;1;0;0;Workers
08.04.1965;51;Female;ABB individuals;01-0102-F-5334449;0;0;0;Workers
24.06.1938;78;Female;ABB individuals;01-0165-F-5334812;0;0;0;Retired
06.08.1990;26;Male;ABB individuals;01-0165-F-5334004;0;0;0;Workers
19.03.1968;48;Female;ABB individuals;01-0102-F-5334065;0;0;0;Workers
06.07.1987;29;Female;ABB individuals;01-0102-F-5334076;0;0;0;Workers
16.07.1980;36;Male;ABB individuals;01-0102-F-5334096;0;0;0;Premium
05.05.1941;75;Male;ABB individuals;01-0165-F-5334182;0;0;0;Retired
10.03.1962;54;Female;ABB individuals;01-0102-F-5333724;0;0;0;Workers
12.08.1958;58;Male;ABB individuals;01-0102-F-5333935;1;0;0;Workers
25.11.1965;51;Male;ABB individuals;01-0165-F-5337641;0;0;0;Workers
16.02.1965;52;Female;ABB individuals;01-0102-F-5336747;1;0;0;Workers
03.07.1989;27;Male;ABB individuals;01-0102-F-5336765;0;0;0;Workers
14.11.1964;52;Female;ABB individuals;01-0102-F-5337363;0;0;0;Workers
28.07.1945;71;Female;ABB individuals;01-0102-F-5336807;1;0;0;Retired
24.08.1970;46;Female;ABB individuals;01-0102-F-5337463;0;0;0;Workers
28.06.1982;34;Male;ABB individuals;01-0102-F-5336882;0;0;0;Workers
04.03.1988;28;Male;ABB individuals;01-0165-F-5336888;0;0;0;Workers
05.05.1937;79;Male;ABB individuals;01-0165-F-5336292;0;0;0;Retired
21.09.1995;21;Male;ABB individuals;01-0102-F-5336448;1;0;0;Students
08.02.1972;45;Male;ABB individuals;01-0102-F-5336460;0;0;0;Workers
28.01.1964;53;Female;ABB individuals;01-0102-F-5337085;0;0;0;Workers
19.07.1994;22;Female;ABB individuals;01-0102-F-5337178;0;0;0;Students
09.07.1996;20;Female;ABB individuals;01-0102-F-5336596;0;0;0;Students
25.02.1984;33;Male;ABB individuals;01-0102-F-5336639;1;1;0;Workers
27.07.1927;89;Female;ABB individuals;01-0165-F-5336642;0;0;0;Retired
10.06.1988;28;Female;ABB individuals;01-0102-F-5337360;0;0;0;Workers
12.10.1986;30;Male;ABB individuals;01-0102-F-5343331;0;0;0;Workers
02.06.1992;24;Female;ABB individuals;01-0102-F-5343853;1;0;0;Students
28.07.1971;45;Female;ABB individuals;01-0102-F-5343922;0;0;0;Workers
18.04.1989;27;Male;ABB individuals;01-0102-F-5343425;0;0;0;Workers
05.10.1973;43;Female;ABB individuals;01-0102-F-5343503;0;0;0;Workers
16.07.1967;49;Female;ABB individuals;01-0102-F-5344094;1;0;0;Workers
18.01.1971;46;Female;ABB individuals;01-0165-F-5343605;0;0;0;Workers
09.05.1970;46;Female;ABB individuals;01-0165-F-5344116;0;0;0;Workers
07.02.1994;23;Male;ABB individuals;01-0102-F-5344149;0;0;0;Students
09.04.1978;38;Female;ABB individuals;01-0102-F-5343680;0;0;0;Workers
01.10.1984;32;Male;ABB individuals;01-0165-F-5343690;0;0;0;Workers
31.07.1985;31;Male;ABB individuals;01-0165-F-5344215;0;0;0;Workers
01.03.1985;32;Male;ABB individuals;01-0102-F-5343832;0;0;0;Workers
29.04.1971;45;Female;ABB individuals;01-0165-F-5343834;0;0;0;Workers
24.04.1985;31;Female;ABB individuals;01-0102-F-5342326;0;0;0;Workers
28.07.1977;39;Male;ABB individuals;01-0102-F-5342340;0;0;0;Workers
04.12.1982;34;Male;ABB individuals;01-0102-F-5341784;0;0;0;Workers
31.05.1976;40;Female;ABB individuals;01-0102-F-5342377;0;0;0;Workers
04.01.1930;87;Female;ABB individuals;01-0102-F-5341857;0;0;0;Retired
02.08.1969;47;Male;ABB individuals;01-0102-F-5341892;0;0;0;Workers
17.05.1972;44;Male;ABB individuals;01-0165-F-5341946;0;0;0;Workers
27.08.1972;44;Female;ABB individuals;01-0165-F-5342011;0;0;0;Workers
25.08.1976;40;Female;ABB individuals;01-0102-F-5341504;0;0;0;Workers
13.08.1994;22;Male;ABB individuals;01-0102-F-5341525;0;0;0;Students
29.11.1990;26;Female;ABB individuals;01-0102-F-5341545;0;0;0;Workers
25.01.1946;71;Female;ABB individuals;01-0165-F-5342177;0;0;0;Retired
02.12.1993;23;Male;ABB individuals;01-0102-F-5341635;0;0;0;Students
27.07.1981;35;Male;ABB individuals;01-0102-F-5342225;0;0;0;Workers
25.11.1935;81;Female;ABB individuals;01-0165-F-5347426;0;0;0;Retired
19.04.1967;49;Female;ABB individuals;01-0165-F-5347685;0;0;0;Workers
16.01.1964;53;Female;ABB individuals;01-0102-F-5345371;0;0;0;Workers
24.04.1968;48;Female;ABB individuals;01-0102-F-5345439;0;0;0;Workers
26.09.1964;52;Female;ABB individuals;01-0102-F-5347176;0;0;0;Workers
11.01.1990;27;Male;ABB individuals;01-0102-F-5347178;1;1;0;Workers
18.02.1981;36;Male;ABB individuals;01-0102-F-5346015;0;0;0;Workers
04.12.1967;49;Male;ABB individuals;01-0102-F-5347203;0;0;0;Workers
21.10.1973;43;Female;ABB individuals;01-0102-F-5347238;0;0;0;Workers
27.10.1961;55;Male;ABB individuals;01-0165-F-5345548;0;0;0;Workers
11.02.1950;67;Female;ABB individuals;01-0102-F-5346100;0;0;0;Retired
25.04.1921;95;Female;ABB individuals;01-0165-F-5346113;0;0;0;Retired
24.02.1947;70;Female;ABB individuals;01-0102-F-5345196;0;0;0;Retired
24.09.1987;29;Male;ABB individuals;01-0102-F-5346117;0;0;0;Workers
25.09.1975;41;Female;ABB individuals;01-0102-F-5346123;0;0;0;Workers
12.02.1930;87;Female;ABB individuals;01-0165-F-5345610;0;0;0;Retired
20.09.1963;53;Male;ABB individuals;01-0102-F-5346191;1;0;0;Workers
07.09.1931;85;Female;ABB individuals;01-0102-F-5345651;0;0;0;Retired
24.08.1940;76;Female;ABB individuals;01-0165-F-5347314;0;0;0;Retired
08.01.1994;23;Male;ABB individuals;01-0102-F-5345686;0;0;0;Students
01.01.1985;32;Male;ABB individuals;01-0165-F-5345697;0;0;0;Workers
08.07.1991;25;Male;ABB individuals;01-0102-F-5345276;0;0;0;Workers
13.10.1988;28;Female;ABB individuals;01-0102-F-5345291;0;0;0;Workers
05.03.1941;75;Male;ABB individuals;01-0102-F-5347369;0;0;0;Retired
10.04.1937;79;Female;ABB individuals;01-0165-F-5339307;0;0;0;Retired
04.10.1970;46;Female;ABB individuals;01-0102-F-5339903;0;0;0;Workers
22.08.1939;77;Female;ABB individuals;01-0102-F-5339454;0;0;0;Retired
26.08.1934;82;Female;ABB individuals;01-0102-F-5339980;0;0;0;Retired
14.12.1966;50;Female;ABB individuals;01-0165-F-5339528;1;0;0;Workers
21.08.1943;73;Male;ABB individuals;01-0102-F-5339530;0;0;0;Retired
04.06.1987;29;Male;ABB individuals;01-0165-F-5340025;0;0;0;Workers
22.09.1981;35;Female;ABB individuals;01-0165-F-5339586;0;0;0;Workers
17.09.1985;31;Male;ABB individuals;01-0165-F-5339115;0;0;0;Workers
15.06.1933;83;Female;ABB individuals;01-0102-F-5340168;0;0;0;Retired
20.10.1970;46;Female;ABB individuals;01-0102-F-5339207;0;0;0;Workers
04.09.1997;19;Male;ABB individuals;01-0102-F-5340233;1;0;0;Students
20.11.1996;20;Female;ABB individuals;01-0102-F-5339220;0;0;0;Students
23.06.1982;34;Female;ABB individuals;01-0102-F-5339247;0;0;0;Workers
13.01.1965;52;Male;ABB individuals;01-0102-F-5339849;0;0;0;Workers
08.06.1983;33;Female;ABB individuals;01-0102-F-5335790;0;0;0;Workers
14.08.1978;38;Female;ABB individuals;01-0165-F-5336446;0;0;0;Workers
28.02.1958;59;Female;ABB individuals;01-0165-F-5320122;1;0;1;Retired
04.04.1941;75;Male;ABB individuals;01-0102-F-5339432;0;0;0;Retired
09.08.1971;45;Male;ABB individuals;01-0102-F-5343404;0;0;0;Workers
01.04.1948;68;Male;ABB individuals;01-0102-F-5322103;0;0;0;Retired
18.01.1985;32;Male;ABB individuals;01-0102-F-5329909;0;0;0;Workers
31.03.1975;41;Male;ABB individuals;01-0102-F-5347539;0;0;0;Workers
01.09.1972;44;Female;ABB individuals;01-0102-F-5323233;0;0;0;Workers
